,Item_Weight,Item_Visibility,Item_MRP,Item_Outlet_Sales,Years_Of_Establishment,Outlet_Size_High,Outlet_Size_Medium,Outlet_Size_Small,Outlet_Size_Unknown,Outlet_Location_Type_Tier 1,Outlet_Location_Type_Tier 2,Outlet_Location_Type_Tier 3,Item_Type_Code_Drink,Item_Type_Code_Food,Item_Type_Code_Non Consumable,Item_Fat_Content_Low Fat,Item_Fat_Content_N/A,Item_Fat_Content_Regular,Outlet_Type_Grocery Store,Outlet_Type_Supermarket Type1,Outlet_Type_Supermarket Type2,Outlet_Type_Supermarket Type3
3536,8.88,0.09862237800000001,208.42700000000002,5452.901999999999,22,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0
3537,11.5,0.062885197,106.7254,542.627,21,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0
3538,7.855,0.162461219,39.2848,857.5504,12,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
3539,8.85,0.11284010800000001,122.0388,1238.388,20,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
3540,14.65,0.29820527199999997,55.7614,110.5228,34,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0
3541,13.6,0.043902087,157.0946,5522.811,12,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
3542,8.27,0.018797945,241.28799999999998,5512.8240000000005,32,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
3543,13.35,0.06685022276750005,151.6708,4815.0656,34,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
3544,9.895,0.060017127999999996,230.8642,4414.9198,32,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
3545,18.35,0.16147714,186.2266,1106.5596,34,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0
3546,18.5,0.033944697999999995,129.9284,1054.6272,22,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0
3547,21.1,0.020803053999999998,129.7994,1284.994,10,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
3548,6.65,0.08816538,126.8678,1780.3492,12,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0
3549,18.5,0.034082974,130.9284,1977.4260000000002,10,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
3550,12.099999999999998,0.016745264,180.766,3056.022,34,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
3551,13.0,0.083009876,61.1194,2352.9372,17,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0
3552,20.25,0.014721719,193.6162,5195.2374,34,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
3553,15.0,0.046375227000000005,122.8414,731.0484,22,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0
3554,13.1,0.037639672,175.6054,1050.6324,20,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
3555,11.1,0.04500603,174.0054,2101.2648,10,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
3556,16.75,0.013711273999999999,100.2674,203.7348,21,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0
3557,7.655,0.032009653,117.2492,2432.8332,17,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0
3558,10.5,0.026424424,145.2128,3739.1328,17,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
3559,8.1,0.134870732,41.948,199.74,10,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
3560,15.7,0.045295529,181.36599999999999,1977.4260000000002,17,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0
3561,14.5,0.097750937,159.7262,5728.5432,12,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
3562,17.7,0.05089667,125.5678,1398.8458,32,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
3563,7.36,0.052312034,58.5588,801.6232,22,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0
3564,18.75,0.010363586,207.1954,1667.1632,15,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
3565,18.2,0.012254428999999999,59.9904,644.4944,10,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
3566,5.46,0.107223632,144.8786,3323.0078,20,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
3567,15.5,0.101335811,196.5768,3350.3056,12,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
3568,12.85,0.09899313900000001,39.3164,540.6296,22,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0
3569,15.25,0.026760329,86.0198,2006.0554,12,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0
3570,8.6,0.054594957,130.531,1298.31,17,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
3571,7.39,0.08217094700000001,190.953,2466.7889999999998,32,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0
3572,9.035,0.17382151899999998,151.4708,2407.5328,17,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
3573,11.65,0.131708682,152.3024,1518.024,20,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
3574,15.7,0.027594063999999998,171.179,1867.569,32,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
3575,18.0,0.12470444,120.3124,2725.7852,17,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0
3576,12.3,0.052247805999999994,190.85299999999998,4554.072,34,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
3577,17.75,0.030559582999999998,257.4672,3835.008,10,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
3578,17.1,0.046903482,142.0838,2528.7084,17,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
3579,18.2,0.163096139,43.0086,758.3462,22,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0
3580,20.35,0.06851294287337671,234.4958,1402.1748,17,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
3581,15.6,0.081103929,112.3544,1006.6896,22,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0
3582,13.3,0.071743629,59.7536,918.804,10,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
3583,6.71,0.035731825,218.3166,5660.6316,10,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
3584,15.0,0.11913174900000001,226.9694,6851.081999999999,17,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0
3585,5.175,0.037217847000000005,86.8224,1448.7808,34,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
3586,9.105,0.038559926,33.89,99.87,17,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0
3587,11.8,0.054238448,75.4012,986.7156,20,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
3588,12.0,0.075856062,124.5388,1733.7432,10,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
3589,20.7,0.048957533,37.8506,265.6542,10,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
3590,10.3,0.059160135,191.553,6641.355,12,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
3591,19.6,0.041536962000000004,46.0376,527.3136,32,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
3592,6.89,0.06685022276750005,193.482,2510.0660000000003,20,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
3593,16.7,0.070297175,216.385,3678.545,17,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0
3594,13.0,0.044984874,175.0054,1926.1594,22,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0
3595,10.1,0.167155198,241.7512,5331.7264,22,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0
3596,15.6,0.14298686300000002,130.3994,2826.9868,32,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
3597,7.97,0.06397224782696635,173.7422,2759.0752,17,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0
3598,8.97,0.162856593,54.5956,218.3824,34,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0
3599,5.945,0.061322312856043934,128.9652,1808.3128,12,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0
3600,20.35,0.014885998000000001,234.4958,3271.7412,10,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
3601,13.5,0.12881621199999999,96.4068,2527.3768,22,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
3602,6.71,0.029680868,65.0142,856.8846,10,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
3603,12.15,0.036360676,166.0184,330.2368,21,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0
3604,17.7,0.016582833,50.5034,1458.102,32,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
3605,20.5,0.112316501,193.9478,4456.1994,32,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
3606,19.1,0.096653315,235.1958,4673.916,32,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
3607,12.3,0.021984639,191.2162,1924.162,12,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0
3608,8.905,0.143351652,62.0878,302.939,20,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
3609,14.5,0.041482394,40.0454,209.727,12,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
3610,8.365,0.040069806,190.7188,1904.1879999999999,12,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
3611,8.51,0.052239735,141.947,2004.058,12,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0
3612,6.38,0.015149955,144.047,3149.2340000000004,32,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
3613,19.6,0.09370568,253.8698,3297.7074,34,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
3614,16.7,0.052401765999999995,115.1176,1488.7288,15,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
3615,10.0,0.06312198200000001,231.7668,460.7336,32,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
3616,14.5,0.058946687000000005,168.6448,2897.5616,17,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
3617,14.65,0.171245426,50.3692,591.2304,32,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
3618,7.63,0.134057426,45.3402,918.804,34,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
3619,11.85,0.05036845400000001,163.8526,1808.9786,12,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
3620,19.0,0.026986367,127.1336,2812.3392,22,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0
3621,6.36,0.120543611,45.806000000000004,1165.15,22,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0
3622,18.85,0.036037952000000005,58.4562,711.0744,22,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0
3623,9.6,0.0067253880000000005,165.9184,2972.1312,10,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
3624,5.94,0.034940979,177.3344,1605.9096,20,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
3625,13.5,0.094219593,189.9872,1323.6104,22,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0
3626,10.85,0.048004263,117.5808,351.5424,21,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0
3627,15.15,0.066164431,147.376,2197.14,15,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
3628,15.6,0.07242719825219945,62.4194,804.9522,10,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
3629,5.15,0.062283811087058785,122.9388,2105.2596,12,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
3630,20.35,0.030975716,253.9672,3068.0064,20,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
3631,8.895,0.039101813,208.8296,5400.9696,20,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
3632,21.25,0.010039493,181.7608,1102.5648,10,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
3633,4.905,0.117308165,195.7768,2956.152,15,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0
3634,10.895,0.009641375,124.17299999999999,1601.249,17,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
3635,12.15,0.113212516,254.604,759.012,34,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0
3636,17.75,0.06749003599999999,185.22400000000002,6338.416,15,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
3637,6.8,0.037573095,50.2034,1166.4816,17,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0
3638,10.395,0.031219108,156.9604,4595.3516,15,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0
3639,14.8,0.032606181,193.5794,390.1588,21,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0
3640,13.5,0.06916929969598755,84.554,778.9860000000001,10,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
3641,16.0,0.106731895,183.6634,2544.6876,15,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
3642,17.85,0.0112259,211.956,4474.1759999999995,32,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
3643,18.7,0.026355345,127.102,3289.052,17,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0
3644,18.0,0.01548171,159.3604,2059.9852,17,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0
3645,8.785,0.045465958,120.8414,852.8898,34,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0
3646,5.26,0.041857101,162.7868,4258.4568,17,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
3647,6.175,0.062283811087058785,94.9752,1534.0032,17,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
3648,5.86,0.151159243,156.6314,3257.7594,17,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
3649,11.299999999999999,0.056161529,246.9118,5681.2714,34,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
3650,10.5,0.142419608,161.1578,1765.0358,32,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
3651,9.5,0.031410377999999996,110.3228,2763.07,10,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
3652,16.25,0.077790204,93.0804,2940.1728,34,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
3653,11.8,0.014166739,178.2344,2854.9504,12,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
3654,12.5,0.11021544400000001,81.8592,1238.388,17,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
3655,19.35,0.016679143,119.3098,1928.1568,10,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
3656,20.2,0.117339056,195.011,2749.7540000000004,15,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
3657,20.2,0.11222774699999999,123.5046,2739.1012,32,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
3658,16.2,0.062724117,100.57,5093.37,34,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
3659,6.8,0.037555347999999995,49.6034,972.068,20,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
3660,15.199999999999998,0.112349962,39.1848,559.2719999999999,34,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
3661,7.07,0.093217569,116.7834,4952.8862,34,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
3662,8.43,0.17766124600000002,170.5422,3621.2862,15,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
3663,9.3,0.11184963,64.6826,774.9912,12,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0
3664,11.35,0.06321435,88.3856,1318.2839999999999,15,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
3665,20.1,0.077892365,59.3536,918.804,12,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0
3666,11.35,0.051564827,49.0008,101.2016,21,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0
3667,18.7,0.070349402,228.601,7350.432,34,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
3668,9.8,0.024521239,117.5492,1390.1904,12,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0
3669,20.35,0.021447102000000003,76.3328,1312.9576,12,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0
3670,18.2,0.026059557,241.2196,6507.5292,15,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
3671,18.35,0.015301418,105.2938,2036.6822,15,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0
3672,12.1,0.0649425557990654,179.86599999999999,3595.32,17,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0
3673,10.695,0.060615254,174.0712,2460.7968,32,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
3674,9.299999999999999,0.066459891,184.2292,4560.73,34,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
3675,11.8,0.07687604599999999,33.1558,543.2928,17,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
3676,13.8,0.14215211,263.5884,2384.8956,12,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0
3677,15.0,0.058632705,46.4744,543.2928,10,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
3678,5.63,0.024541277,105.1306,3135.9179999999997,22,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
3679,7.55,0.030992735,124.3072,2695.1584,20,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
3680,18.85,0.036241797,57.3562,1007.3554,12,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0
3681,7.22,0.038398937,61.951,1518.024,17,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
3682,17.85,0.011258035,211.65599999999998,2556.672,17,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0
3683,8.895,0.072511335,177.437,3528.74,20,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
3684,19.25,0.10168915099999999,54.6956,163.7868,32,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
3685,11.3,0.066625843,194.2478,2712.4692,32,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
3686,10.85,0.162242617,107.8622,1058.622,22,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0
3687,5.0,0.06397224782696635,189.85299999999998,4933.5779999999995,17,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0
3688,20.0,0.055215979753846144,110.2544,1454.1072,32,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
3689,16.2,0.044008347,43.7454,671.1264,34,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
3690,10.0,0.025867353,264.6226,4757.8068,20,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
3691,12.3,0.016476618999999998,74.33800000000001,146.476,34,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0
3692,8.63,0.031095246,185.7582,3529.4058,22,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0
3693,9.1,0.061322312856043934,115.4518,2390.8878,12,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0
3694,6.92,0.038422076,62.5852,438.0964,32,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
3695,6.86,0.061155983,228.40099999999998,229.701,21,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0
3696,20.0,0.08131178,37.819,439.42800000000005,15,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
3697,14.1,0.12575682400000002,87.1198,2529.3742,15,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0
3698,17.6,0.05661033,41.7454,209.727,12,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0
3699,17.75,0.073709686,35.1216,415.4592,10,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
3700,8.6,0.040432954,191.653,3795.06,12,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
3701,7.27,0.046749112,100.4384,1970.7679999999998,10,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
3702,6.8,0.06276237400000001,50.4034,48.6034,21,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0
3703,15.6,0.045542627999999995,170.7132,4904.2828,34,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
3704,6.935,0.041346469,103.1332,820.2656,20,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
3705,6.69,0.036903419,175.137,1235.059,15,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
3706,8.895,0.07508445700000001,233.9616,4452.8704,34,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
3707,12.35,0.026735372,57.4246,810.9444,17,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0
3708,15.6,0.17245325399999997,115.1518,683.1108,32,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
3709,6.864999999999999,0.035666655,246.2486,8063.5038,34,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
3710,13.1,0.037581243,175.5054,2451.4756,22,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0
3711,9.195,0.12220294599999999,100.1016,1619.2256,32,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
3712,11.15,0.056921875999999996,107.1622,423.4488,15,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0
3713,16.1,0.06331937900000001,180.9318,1984.7498,15,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
3714,6.465,0.124402507,266.1884,5299.768,32,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
3715,20.75,0.108879177,161.5578,320.9156,20,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
3716,7.655,0.032125561000000004,115.7492,2548.6824,12,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0
3717,20.25,0.076097073,193.5794,1950.7939999999999,32,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
3718,18.75,0.052766297000000004,189.7504,2492.7552,32,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
3719,11.5,0.020601791,86.054,1038.6480000000001,20,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
3720,6.86,0.036360386,231.601,7580.133000000001,34,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
3721,6.035,0.140571971,154.7998,3383.5956,34,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
3722,7.5,0.05074138,123.2072,1837.608,15,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0
3723,17.0,0.015997687,229.1352,4580.704000000001,17,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
3724,12.85,0.033018558999999996,170.4422,5000.8238,34,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
3725,6.03,0.022703692999999997,177.9028,4781.7756,22,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0
3726,10.5,0.013431108999999998,143.7154,4821.7236,34,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
3727,15.0,0.062283811087058785,235.6248,1896.1984,20,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
3728,18.75,0.023876985,97.4042,2281.6966,20,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
3729,17.85,0.011281018,213.75599999999997,3408.8959999999997,10,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
3730,18.35,0.015328106000000001,107.5938,1822.2946,20,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
3731,18.35,0.09448807099999999,87.1882,515.3292,17,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
3732,19.6,0.047897663,44.677,173.108,22,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0
3733,7.39,0.081841136,190.053,569.259,34,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
3734,14.65,0.072212787,260.9594,2878.2534,17,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0
3735,21.0,0.049505857,195.3478,1162.4868,10,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
3736,9.6,0.02981155,45.2086,669.1289999999999,12,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0
3737,17.6,0.058181585,154.4314,2326.971,20,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
3738,14.0,0.037734782,166.4526,4769.1254,12,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
3739,6.59,0.061322312856043934,119.1098,964.0784,12,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0
3740,17.6,0.026827052,47.8402,91.8804,21,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0
3741,11.5,0.072881535,191.35299999999998,2277.036,22,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0
3742,20.35,0.014822802,234.0958,2570.6538,15,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
3743,18.7,0.046159927999999996,152.3682,1677.1502,20,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
3744,5.46,0.107662745,143.8786,4334.358,12,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
3745,9.31,0.038014104,62.351000000000006,822.263,20,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
3746,12.3,0.10630714599999999,174.9396,1569.9564,15,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
3747,18.2,0.06667205799999999,248.1092,4233.1564,12,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
3748,18.25,0.015341138999999998,200.0084,1984.0839999999998,10,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
3749,18.25,0.171174491,156.463,938.778,17,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
3750,7.825,0.325780807,252.7698,761.0094,34,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0
3751,10.195,0.112859454,114.486,2490.092,12,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0
3752,5.34,0.005962753,102.4358,2010.7160000000001,15,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
3753,7.71,0.047358246,123.1756,3998.7948,34,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
3754,11.15,0.086105815,167.87900000000002,2886.243,17,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
3755,9.8,0.026882496000000002,126.302,3036.048,20,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
3756,12.1,0.040521714,178.5002,5552.1062,10,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
3757,12.5,0.020597493,200.0742,8958.339,34,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
3758,9.0,0.08553847699999999,169.2816,3523.4136,34,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
3759,15.5,0.06685022276750005,141.547,3006.087,12,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0
